timestamp,datetime,wagon_id,train_id,event,track_id,status,rejection_reason,rejection_description
653.0,2025-12-01T10:53:00+00:00,W9278,,AT_WORKSHOP,WS_01,ARRIVED,,
659.0,2025-12-01T10:59:00+00:00,W12394,,RETROFIT_STARTED,WS_01,PROCESSING,,
659.0,2025-12-01T10:59:00+00:00,W9278,,RETROFIT_STARTED,WS_01,PROCESSING,,
672.75,2025-12-01T11:12:45+00:00,W10704,T5,ARRIVED,collection1,ARRIVED,,
672.75,2025-12-01T11:12:45+00:00,W3675,T5,ARRIVED,collection1,ARRIVED,,
712.0,2025-12-01T11:52:00+00:00,W11188,,PARKED,parking16,PARKED,,
712.0,2025-12-01T11:52:00+00:00,W10437,,PARKED,parking16,PARKED,,
715.0,2025-12-01T11:55:00+00:00,W7132,T6,ARRIVED,collection1,ARRIVED,,
715.0,2025-12-01T11:55:00+00:00,W8934,T6,ARRIVED,collection1,ARRIVED,,
715.0,2025-12-01T11:55:00+00:00,W6253,T6,ARRIVED,collection1,ARRIVED,,
715.0,2025-12-01T11:55:00+00:00,W7747,T6,ARRIVED,collection1,ARRIVED,,
715.0,2025-12-01T11:55:00+00:00,W10546,T6,ARRIVED,collection1,ARRIVED,,
715.0,2025-12-01T11:55:00+00:00,W7222,T6,ARRIVED,collection1,ARRIVED,,
719.0,2025-12-01T11:59:00+00:00,W12394,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
719.0,2025-12-01T11:59:00+00:00,W9278,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
724.0,2025-12-01T12:04:00+00:00,W3926,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
724.0,2025-12-01T12:04:00+00:00,W5834,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
724.0,2025-12-01T12:04:00+00:00,W9460,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
724.0,2025-12-01T12:04:00+00:00,W9445,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
724.5,2025-12-01T12:04:30+00:00,W0689,T7,ARRIVED,collection1,ARRIVED,,
725.0,2025-12-01T12:05:00+00:00,W11268,T8,ARRIVED,collection1,ARRIVED,,
725.0,2025-12-01T12:05:00+00:00,W11509,T8,ARRIVED,collection1,ARRIVED,,
725.0,2025-12-01T12:05:00+00:00,W6557,T8,ARRIVED,collection1,ARRIVED,,
733.0,2025-12-01T12:13:00+00:00,W3926,,MOVING,collection1,MOVING,,
733.0,2025-12-01T12:13:00+00:00,W5834,,MOVING,collection1,MOVING,,
733.0,2025-12-01T12:13:00+00:00,W9460,,MOVING,collection1,MOVING,,
733.0,2025-12-01T12:13:00+00:00,W9445,,MOVING,collection1,MOVING,,
753.25,2025-12-01T12:33:15+00:00,W10356,T9,ARRIVED,collection1,ARRIVED,,
777.0,2025-12-01T12:57:00+00:00,W12394,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
777.0,2025-12-01T12:57:00+00:00,W9278,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
779.0,2025-12-01T12:59:00+00:00,W12394,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
779.0,2025-12-01T12:59:00+00:00,W9278,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
779.0,2025-12-01T12:59:00+00:00,W12394,,MOVING,WS_01,MOVING,,
779.0,2025-12-01T12:59:00+00:00,W9278,,MOVING,WS_01,MOVING,,
784.0,2025-12-01T13:04:00+00:00,W12394,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
784.0,2025-12-01T13:04:00+00:00,W9278,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
785.5,2025-12-01T13:05:30+00:00,W6006,T10,ARRIVED,collection1,ARRIVED,,
785.5,2025-12-01T13:05:30+00:00,W4440,T10,ARRIVED,collection1,ARRIVED,,
785.5,2025-12-01T13:05:30+00:00,W10383,T10,ARRIVED,collection1,ARRIVED,,
793.0,2025-12-01T13:13:00+00:00,W3926,,ON_RETROFIT_TRACK,retrofit,WAITING,,
793.0,2025-12-01T13:13:00+00:00,W5834,,ON_RETROFIT_TRACK,retrofit,WAITING,,
793.0,2025-12-01T13:13:00+00:00,W9460,,ON_RETROFIT_TRACK,retrofit,WAITING,,
793.0,2025-12-01T13:13:00+00:00,W9445,,ON_RETROFIT_TRACK,retrofit,WAITING,,
803.0,2025-12-01T13:23:00+00:00,W3926,,MOVING,retrofit,MOVING,,
803.0,2025-12-01T13:23:00+00:00,W5834,,MOVING,retrofit,MOVING,,
808.0,2025-12-01T13:28:00+00:00,W3926,,AT_WORKSHOP,WS_01,ARRIVED,,
808.0,2025-12-01T13:28:00+00:00,W5834,,AT_WORKSHOP,WS_01,ARRIVED,,
814.0,2025-12-01T13:34:00+00:00,W3926,,RETROFIT_STARTED,WS_01,PROCESSING,,
814.0,2025-12-01T13:34:00+00:00,W5834,,RETROFIT_STARTED,WS_01,PROCESSING,,
829.0,2025-12-01T13:49:00+00:00,W9460,,MOVING,retrofit,MOVING,,
829.0,2025-12-01T13:49:00+00:00,W9445,,MOVING,retrofit,MOVING,,
834.0,2025-12-01T13:54:00+00:00,W9460,,AT_WORKSHOP,WS_02,ARRIVED,,
834.0,2025-12-01T13:54:00+00:00,W9445,,AT_WORKSHOP,WS_02,ARRIVED,,
840.0,2025-12-01T14:00:00+00:00,W9460,,RETROFIT_STARTED,WS_02,PROCESSING,,
840.0,2025-12-01T14:00:00+00:00,W9445,,RETROFIT_STARTED,WS_02,PROCESSING,,
866.0,2025-12-01T14:26:00+00:00,W2238,T11,ARRIVED,collection1,ARRIVED,,
866.0,2025-12-01T14:26:00+00:00,W0047,T11,ARRIVED,collection1,ARRIVED,,
866.0,2025-12-01T14:26:00+00:00,W0049,T11,ARRIVED,collection1,ARRIVED,,
874.0,2025-12-01T14:34:00+00:00,W3926,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
874.0,2025-12-01T14:34:00+00:00,W5834,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
894.75,2025-12-01T14:54:45+00:00,W2535,T12,ARRIVED,collection1,ARRIVED,,
894.75,2025-12-01T14:54:45+00:00,W7970,T12,ARRIVED,collection1,ARRIVED,,
894.75,2025-12-01T14:54:45+00:00,W4849,T12,ARRIVED,collection1,ARRIVED,,
900.0,2025-12-01T15:00:00+00:00,W9460,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
900.0,2025-12-01T15:00:00+00:00,W9445,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
909.0,2025-12-01T15:09:00+00:00,W10704,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W3675,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W7132,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W8934,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W6253,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W7747,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W10546,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W7222,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W0689,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W11268,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W11509,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W6557,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W10356,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W6006,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W4440,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
909.0,2025-12-01T15:09:00+00:00,W10383,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
942.0,2025-12-01T15:42:00+00:00,W10704,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W3675,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W7132,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W8934,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W6253,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W7747,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W10546,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W7222,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W0689,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W11268,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W11509,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W6557,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W10356,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W6006,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W4440,,MOVING,collection1,MOVING,,
942.0,2025-12-01T15:42:00+00:00,W10383,,MOVING,collection1,MOVING,,
957.5,2025-12-01T15:57:30+00:00,W12394,,PARKED,parking16,PARKED,,
957.5,2025-12-01T15:57:30+00:00,W9278,,PARKED,parking16,PARKED,,
1002.0,2025-12-01T16:42:00+00:00,W10704,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W3675,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W7132,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W8934,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W6253,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W7747,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W10546,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W7222,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W0689,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W11268,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W11509,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W6557,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W10356,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W6006,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W4440,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1002.0,2025-12-01T16:42:00+00:00,W10383,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1022.5,2025-12-01T17:02:30+00:00,W3926,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1022.5,2025-12-01T17:02:30+00:00,W5834,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1024.5,2025-12-01T17:04:30+00:00,W3926,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1024.5,2025-12-01T17:04:30+00:00,W5834,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1024.5,2025-12-01T17:04:30+00:00,W3926,,MOVING,WS_01,MOVING,,
1024.5,2025-12-01T17:04:30+00:00,W5834,,MOVING,WS_01,MOVING,,
1029.5,2025-12-01T17:09:30+00:00,W3926,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1029.5,2025-12-01T17:09:30+00:00,W5834,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1039.5,2025-12-01T17:19:30+00:00,W9460,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1039.5,2025-12-01T17:19:30+00:00,W9445,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1041.5,2025-12-01T17:21:30+00:00,W9460,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1041.5,2025-12-01T17:21:30+00:00,W9445,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1041.5,2025-12-01T17:21:30+00:00,W9460,,MOVING,WS_02,MOVING,,
1041.5,2025-12-01T17:21:30+00:00,W9445,,MOVING,WS_02,MOVING,,
1046.5,2025-12-01T17:26:30+00:00,W9460,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1046.5,2025-12-01T17:26:30+00:00,W9445,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1051.25,2025-12-01T17:31:15+00:00,W2967,T13,ARRIVED,collection1,ARRIVED,,
1051.25,2025-12-01T17:31:15+00:00,W9776,T13,ARRIVED,collection1,ARRIVED,,
1051.25,2025-12-01T17:31:15+00:00,W12208,T13,ARRIVED,collection1,ARRIVED,,
1051.25,2025-12-01T17:31:15+00:00,W11348,T13,ARRIVED,collection1,ARRIVED,,
1061.5,2025-12-01T17:41:30+00:00,W10704,,MOVING,retrofit,MOVING,,
1061.5,2025-12-01T17:41:30+00:00,W3675,,MOVING,retrofit,MOVING,,
1066.5,2025-12-01T17:46:30+00:00,W10704,,AT_WORKSHOP,WS_01,ARRIVED,,
1066.5,2025-12-01T17:46:30+00:00,W3675,,AT_WORKSHOP,WS_01,ARRIVED,,
1072.5,2025-12-01T17:52:30+00:00,W10704,,RETROFIT_STARTED,WS_01,PROCESSING,,
1072.5,2025-12-01T17:52:30+00:00,W3675,,RETROFIT_STARTED,WS_01,PROCESSING,,
1087.5,2025-12-01T18:07:30+00:00,W7132,,MOVING,retrofit,MOVING,,
1087.5,2025-12-01T18:07:30+00:00,W8934,,MOVING,retrofit,MOVING,,
1088.75,2025-12-01T18:08:45+00:00,W12037,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W0440,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W11988,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W12260,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W0130,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W9352,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W2980,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W2406,T14,ARRIVED,collection1,ARRIVED,,
1088.75,2025-12-01T18:08:45+00:00,W2399,T14,ARRIVED,collection1,ARRIVED,,
1092.5,2025-12-01T18:12:30+00:00,W7132,,AT_WORKSHOP,WS_02,ARRIVED,,
1092.5,2025-12-01T18:12:30+00:00,W8934,,AT_WORKSHOP,WS_02,ARRIVED,,
1098.5,2025-12-01T18:18:30+00:00,W7132,,RETROFIT_STARTED,WS_02,PROCESSING,,
1098.5,2025-12-01T18:18:30+00:00,W8934,,RETROFIT_STARTED,WS_02,PROCESSING,,
1132.5,2025-12-01T18:52:30+00:00,W10704,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1132.5,2025-12-01T18:52:30+00:00,W3675,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1158.5,2025-12-01T19:18:30+00:00,W7132,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1158.5,2025-12-01T19:18:30+00:00,W8934,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1190.0,2025-12-01T19:50:00+00:00,W2238,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1190.0,2025-12-01T19:50:00+00:00,W0047,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1190.0,2025-12-01T19:50:00+00:00,W0049,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1190.0,2025-12-01T19:50:00+00:00,W2535,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1190.0,2025-12-01T19:50:00+00:00,W7970,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1190.0,2025-12-01T19:50:00+00:00,W4849,,RAKE_COUPLING_STARTED,collection1,COUPLING,,
1203.0,2025-12-01T20:03:00+00:00,W2238,,MOVING,collection1,MOVING,,
1203.0,2025-12-01T20:03:00+00:00,W0047,,MOVING,collection1,MOVING,,
1203.0,2025-12-01T20:03:00+00:00,W0049,,MOVING,collection1,MOVING,,
1203.0,2025-12-01T20:03:00+00:00,W2535,,MOVING,collection1,MOVING,,
1203.0,2025-12-01T20:03:00+00:00,W7970,,MOVING,collection1,MOVING,,
1203.0,2025-12-01T20:03:00+00:00,W4849,,MOVING,collection1,MOVING,,
1228.5,2025-12-01T20:28:30+00:00,W3926,,PARKED,parking16,PARKED,,
1228.5,2025-12-01T20:28:30+00:00,W5834,,PARKED,parking16,PARKED,,
1263.0,2025-12-01T21:03:00+00:00,W2238,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1263.0,2025-12-01T21:03:00+00:00,W0047,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1263.0,2025-12-01T21:03:00+00:00,W0049,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1263.0,2025-12-01T21:03:00+00:00,W2535,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1263.0,2025-12-01T21:03:00+00:00,W7970,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1263.0,2025-12-01T21:03:00+00:00,W4849,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1293.5,2025-12-01T21:33:30+00:00,W10704,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1293.5,2025-12-01T21:33:30+00:00,W3675,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1295.5,2025-12-01T21:35:30+00:00,W10704,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1295.5,2025-12-01T21:35:30+00:00,W3675,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1295.5,2025-12-01T21:35:30+00:00,W10704,,MOVING,WS_01,MOVING,,
1295.5,2025-12-01T21:35:30+00:00,W3675,,MOVING,WS_01,MOVING,,
1300.5,2025-12-01T21:40:30+00:00,W10704,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1300.5,2025-12-01T21:40:30+00:00,W3675,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1306.0,2025-12-01T21:46:00+00:00,W7132,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1306.0,2025-12-01T21:46:00+00:00,W8934,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1308.0,2025-12-01T21:48:00+00:00,W7132,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1308.0,2025-12-01T21:48:00+00:00,W8934,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1308.0,2025-12-01T21:48:00+00:00,W7132,,MOVING,WS_02,MOVING,,
1308.0,2025-12-01T21:48:00+00:00,W8934,,MOVING,WS_02,MOVING,,
1313.0,2025-12-01T21:53:00+00:00,W7132,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1313.0,2025-12-01T21:53:00+00:00,W8934,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1328.0,2025-12-01T22:08:00+00:00,W6253,,MOVING,retrofit,MOVING,,
1328.0,2025-12-01T22:08:00+00:00,W7747,,MOVING,retrofit,MOVING,,
1333.0,2025-12-01T22:13:00+00:00,W6253,,AT_WORKSHOP,WS_01,ARRIVED,,
1333.0,2025-12-01T22:13:00+00:00,W7747,,AT_WORKSHOP,WS_01,ARRIVED,,
1339.0,2025-12-01T22:19:00+00:00,W6253,,RETROFIT_STARTED,WS_01,PROCESSING,,
1339.0,2025-12-01T22:19:00+00:00,W7747,,RETROFIT_STARTED,WS_01,PROCESSING,,
1354.0,2025-12-01T22:34:00+00:00,W10546,,MOVING,retrofit,MOVING,,
1354.0,2025-12-01T22:34:00+00:00,W7222,,MOVING,retrofit,MOVING,,
1359.0,2025-12-01T22:39:00+00:00,W10546,,AT_WORKSHOP,WS_02,ARRIVED,,
1359.0,2025-12-01T22:39:00+00:00,W7222,,AT_WORKSHOP,WS_02,ARRIVED,,
1365.0,2025-12-01T22:45:00+00:00,W10546,,RETROFIT_STARTED,WS_02,PROCESSING,,
1365.0,2025-12-01T22:45:00+00:00,W7222,,RETROFIT_STARTED,WS_02,PROCESSING,,
1399.0,2025-12-01T23:19:00+00:00,W6253,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1399.0,2025-12-01T23:19:00+00:00,W7747,,RETROFIT_COMPLETED,WS_01,COMPLETED,,
1425.0,2025-12-01T23:45:00+00:00,W10546,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1425.0,2025-12-01T23:45:00+00:00,W7222,,RETROFIT_COMPLETED,WS_02,COMPLETED,,
1433.0,2025-12-01T23:53:00+00:00,W2967,,MOVING,collection1,MOVING,,
1434.0,2025-12-01T23:54:00+00:00,W9460,,PARKED,parking16,PARKED,,
1434.0,2025-12-01T23:54:00+00:00,W9445,,PARKED,parking16,PARKED,,
1479.0,2025-12-02T00:39:00+00:00,W1078,T15,REJECTED,REJECTED,REJECTED_NO_RETROFIT_NEEDED,No Retrofit Needed,Wagon doesn't need retrofit
1479.0,2025-12-02T00:39:00+00:00,W9868,T15,ARRIVED,collection1,ARRIVED,,
1479.0,2025-12-02T00:39:00+00:00,W12060,T15,ARRIVED,collection1,ARRIVED,,
1479.0,2025-12-02T00:39:00+00:00,W12210,T15,ARRIVED,collection1,ARRIVED,,
1479.0,2025-12-02T00:39:00+00:00,W8636,T15,ARRIVED,collection1,ARRIVED,,
1479.0,2025-12-02T00:39:00+00:00,W10949,T15,ARRIVED,collection1,ARRIVED,,
1479.0,2025-12-02T00:39:00+00:00,W8631,T15,ARRIVED,collection1,ARRIVED,,
1493.0,2025-12-02T00:53:00+00:00,W2967,,ON_RETROFIT_TRACK,retrofit,WAITING,,
1499.0,2025-12-02T00:59:00+00:00,W6253,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1499.0,2025-12-02T00:59:00+00:00,W7747,,RAKE_COUPLING_STARTED,WS_01,COUPLING,,
1501.0,2025-12-02T01:01:00+00:00,W6253,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1501.0,2025-12-02T01:01:00+00:00,W7747,,RAKE_COUPLING_COMPLETED,WS_01,WAITING,,
1501.0,2025-12-02T01:01:00+00:00,W6253,,MOVING,WS_01,MOVING,,
1501.0,2025-12-02T01:01:00+00:00,W7747,,MOVING,WS_01,MOVING,,
1506.0,2025-12-02T01:06:00+00:00,W10546,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1506.0,2025-12-02T01:06:00+00:00,W7222,,RAKE_COUPLING_STARTED,WS_02,COUPLING,,
1506.0,2025-12-02T01:06:00+00:00,W6253,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1506.0,2025-12-02T01:06:00+00:00,W7747,,ON_RETROFITTED_TRACK,retrofitted,WAITING,,
1508.0,2025-12-02T01:08:00+00:00,W10546,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1508.0,2025-12-02T01:08:00+00:00,W7222,,RAKE_COUPLING_COMPLETED,WS_02,WAITING,,
1508.0,2025-12-02T01:08:00+00:00,W10546,,MOVING,WS_02,MOVING,,
1508.0,2025-12-02T01:08:00+00:00,W7222,,MOVING,WS_02,MOVING,,
