timestamp,datetime,resource_id,resource_type,process_state,location,coupler_type,batch_id,rake_id,locomotive_id
1750.5,2025-12-02T05:10:30+00:00,W0049,wagon,rake_coupling_started,WS_01,DAC,,,
1750.5,2025-12-02T05:10:30+00:00,W2535,wagon,rake_coupling_started,WS_01,DAC,,,
1752.5,2025-12-02T05:12:30+00:00,W0049,wagon,rake_coupling_completed,WS_01,DAC,,,
1752.5,2025-12-02T05:12:30+00:00,W2535,wagon,rake_coupling_completed,WS_01,DAC,,,
1822.5,2025-12-02T06:22:30+00:00,W11467,wagon,rake_coupling_started,collection2,SCREW,,,
1822.5,2025-12-02T06:22:30+00:00,W10354,wagon,rake_coupling_started,collection2,SCREW,,,
1822.5,2025-12-02T06:22:30+00:00,W3950,wagon,rake_coupling_started,collection2,SCREW,,,
1875.0,2025-12-02T07:15:00+00:00,W7970,wagon,rake_coupling_started,WS_02,DAC,,,
1875.0,2025-12-02T07:15:00+00:00,W4849,wagon,rake_coupling_started,WS_02,DAC,,,
1877.0,2025-12-02T07:17:00+00:00,W7970,wagon,rake_coupling_completed,WS_02,DAC,,,
1877.0,2025-12-02T07:17:00+00:00,W4849,wagon,rake_coupling_completed,WS_02,DAC,,,
1973.5,2025-12-02T08:53:30+00:00,W2967,wagon,rake_coupling_started,WS_01,DAC,,,
1973.5,2025-12-02T08:53:30+00:00,W9776,wagon,rake_coupling_started,WS_01,DAC,,,
1975.5,2025-12-02T08:55:30+00:00,W2967,wagon,rake_coupling_completed,WS_01,DAC,,,
1975.5,2025-12-02T08:55:30+00:00,W9776,wagon,rake_coupling_completed,WS_01,DAC,,,
2016.5,2025-12-02T09:36:30+00:00,W12208,wagon,rake_coupling_started,WS_02,DAC,,,
2016.5,2025-12-02T09:36:30+00:00,W11348,wagon,rake_coupling_started,WS_02,DAC,,,
2018.5,2025-12-02T09:38:30+00:00,W12208,wagon,rake_coupling_completed,WS_02,DAC,,,
2018.5,2025-12-02T09:38:30+00:00,W11348,wagon,rake_coupling_completed,WS_02,DAC,,,
2114.5,2025-12-02T11:14:30+00:00,W12260,wagon,rake_coupling_started,collection1,SCREW,,,
2114.5,2025-12-02T11:14:30+00:00,W0130,wagon,rake_coupling_started,collection1,SCREW,,,
2114.5,2025-12-02T11:14:30+00:00,W9352,wagon,rake_coupling_started,collection1,SCREW,,,
2115.5,2025-12-02T11:15:30+00:00,W12037,wagon,rake_coupling_started,WS_01,DAC,,,
2115.5,2025-12-02T11:15:30+00:00,W0440,wagon,rake_coupling_started,WS_01,DAC,,,
2117.5,2025-12-02T11:17:30+00:00,W12037,wagon,rake_coupling_completed,WS_01,DAC,,,
2117.5,2025-12-02T11:17:30+00:00,W0440,wagon,rake_coupling_completed,WS_01,DAC,,,
2132.5,2025-12-02T11:32:30+00:00,W11988,wagon,rake_coupling_started,WS_02,DAC,,,
2132.5,2025-12-02T11:32:30+00:00,W11467,wagon,rake_coupling_started,WS_02,DAC,,,
2134.5,2025-12-02T11:34:30+00:00,W11988,wagon,rake_coupling_completed,WS_02,DAC,,,
2134.5,2025-12-02T11:34:30+00:00,W11467,wagon,rake_coupling_completed,WS_02,DAC,,,
2230.5,2025-12-02T13:10:30+00:00,W7997,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W8626,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W9169,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W9173,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W9270,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W9276,wagon,rake_coupling_started,collection2,SCREW,,,
2230.5,2025-12-02T13:10:30+00:00,W11578,wagon,rake_coupling_started,collection2,SCREW,,,
2232.5,2025-12-02T13:12:30+00:00,W10354,wagon,rake_coupling_started,WS_01,DAC,,,
2232.5,2025-12-02T13:12:30+00:00,W3950,wagon,rake_coupling_started,WS_01,DAC,,,
2234.5,2025-12-02T13:14:30+00:00,W10354,wagon,rake_coupling_completed,WS_01,DAC,,,
2234.5,2025-12-02T13:14:30+00:00,W3950,wagon,rake_coupling_completed,WS_01,DAC,,,
2354.5,2025-12-02T15:14:30+00:00,W12260,wagon,rake_coupling_started,WS_02,DAC,,,
2354.5,2025-12-02T15:14:30+00:00,W0130,wagon,rake_coupling_started,WS_02,DAC,,,
2356.5,2025-12-02T15:16:30+00:00,W12260,wagon,rake_coupling_completed,WS_02,DAC,,,
2356.5,2025-12-02T15:16:30+00:00,W0130,wagon,rake_coupling_completed,WS_02,DAC,,,
2490.0,2025-12-02T17:30:00+00:00,W7997,wagon,rake_coupling_started,WS_02,DAC,,,
2490.0,2025-12-02T17:30:00+00:00,W8626,wagon,rake_coupling_started,WS_02,DAC,,,
2492.0,2025-12-02T17:32:00+00:00,W7997,wagon,rake_coupling_completed,WS_02,DAC,,,
2492.0,2025-12-02T17:32:00+00:00,W8626,wagon,rake_coupling_completed,WS_02,DAC,,,
2562.0,2025-12-02T18:42:00+00:00,W2980,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W2406,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W2399,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W9868,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W12060,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W12210,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W8636,wagon,rake_coupling_started,collection1,SCREW,,,
2562.0,2025-12-02T18:42:00+00:00,W10949,wagon,rake_coupling_started,collection1,SCREW,,,
2641.5,2025-12-02T20:01:30+00:00,W9169,wagon,rake_coupling_started,WS_01,DAC,,,
2641.5,2025-12-02T20:01:30+00:00,W9173,wagon,rake_coupling_started,WS_01,DAC,,,
2643.5,2025-12-02T20:03:30+00:00,W9169,wagon,rake_coupling_completed,WS_01,DAC,,,
2643.5,2025-12-02T20:03:30+00:00,W9173,wagon,rake_coupling_completed,WS_01,DAC,,,
2825.0,2025-12-02T23:05:00+00:00,W9270,wagon,rake_coupling_started,WS_02,DAC,,,
2825.0,2025-12-02T23:05:00+00:00,W9276,wagon,rake_coupling_started,WS_02,DAC,,,
2827.0,2025-12-02T23:07:00+00:00,W9270,wagon,rake_coupling_completed,WS_02,DAC,,,
2827.0,2025-12-02T23:07:00+00:00,W9276,wagon,rake_coupling_completed,WS_02,DAC,,,
2842.0,2025-12-02T23:22:00+00:00,W11578,wagon,rake_coupling_started,WS_01,DAC,,,
2842.0,2025-12-02T23:22:00+00:00,W2980,wagon,rake_coupling_started,WS_01,DAC,,,
2844.0,2025-12-02T23:24:00+00:00,W11578,wagon,rake_coupling_completed,WS_01,DAC,,,
2844.0,2025-12-02T23:24:00+00:00,W2980,wagon,rake_coupling_completed,WS_01,DAC,,,
2955.5,2025-12-03T01:15:30+00:00,W8631,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W9392,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W9274,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W8613,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W10130,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W9721,wagon,rake_coupling_started,collection1,SCREW,,,
2955.5,2025-12-03T01:15:30+00:00,W9756,wagon,rake_coupling_started,collection1,SCREW,,,
3042.0,2025-12-03T02:42:00+00:00,W2406,wagon,rake_coupling_started,WS_02,DAC,,,
3042.0,2025-12-03T02:42:00+00:00,W2399,wagon,rake_coupling_started,WS_02,DAC,,,
3044.0,2025-12-03T02:44:00+00:00,W2406,wagon,rake_coupling_completed,WS_02,DAC,,,
3044.0,2025-12-03T02:44:00+00:00,W2399,wagon,rake_coupling_completed,WS_02,DAC,,,
3059.0,2025-12-03T02:59:00+00:00,W9868,wagon,rake_coupling_started,WS_01,DAC,,,
3059.0,2025-12-03T02:59:00+00:00,W12060,wagon,rake_coupling_started,WS_01,DAC,,,
3061.0,2025-12-03T03:01:00+00:00,W9868,wagon,rake_coupling_completed,WS_01,DAC,,,
3061.0,2025-12-03T03:01:00+00:00,W12060,wagon,rake_coupling_completed,WS_01,DAC,,,
3157.5,2025-12-03T04:37:30+00:00,W12210,wagon,rake_coupling_started,WS_02,DAC,,,
3157.5,2025-12-03T04:37:30+00:00,W8636,wagon,rake_coupling_started,WS_02,DAC,,,
3159.5,2025-12-03T04:39:30+00:00,W12210,wagon,rake_coupling_completed,WS_02,DAC,,,
3159.5,2025-12-03T04:39:30+00:00,W8636,wagon,rake_coupling_completed,WS_02,DAC,,,
3174.5,2025-12-03T04:54:30+00:00,W10949,wagon,rake_coupling_started,WS_01,DAC,,,
3174.5,2025-12-03T04:54:30+00:00,W0623,wagon,rake_coupling_started,WS_01,DAC,,,
3176.5,2025-12-03T04:56:30+00:00,W10949,wagon,rake_coupling_completed,WS_01,DAC,,,
3176.5,2025-12-03T04:56:30+00:00,W0623,wagon,rake_coupling_completed,WS_01,DAC,,,
3296.5,2025-12-03T06:56:30+00:00,W11970,wagon,rake_coupling_started,WS_02,DAC,,,
3296.5,2025-12-03T06:56:30+00:00,W8631,wagon,rake_coupling_started,WS_02,DAC,,,
3298.5,2025-12-03T06:58:30+00:00,W3173,wagon,rake_coupling_started,collection2,SCREW,,,
3298.5,2025-12-03T06:58:30+00:00,W5038,wagon,rake_coupling_started,collection2,SCREW,,,
3298.5,2025-12-03T06:58:30+00:00,W11261,wagon,rake_coupling_started,collection2,SCREW,,,
3298.5,2025-12-03T06:58:30+00:00,W11259,wagon,rake_coupling_started,collection2,SCREW,,,
3298.5,2025-12-03T06:58:30+00:00,W11970,wagon,rake_coupling_completed,WS_02,DAC,,,
3298.5,2025-12-03T06:58:30+00:00,W8631,wagon,rake_coupling_completed,WS_02,DAC,,,
3313.5,2025-12-03T07:13:30+00:00,W9392,wagon,rake_coupling_started,WS_01,DAC,,,
3313.5,2025-12-03T07:13:30+00:00,W9274,wagon,rake_coupling_started,WS_01,DAC,,,
3315.5,2025-12-03T07:15:30+00:00,W9392,wagon,rake_coupling_completed,WS_01,DAC,,,
3315.5,2025-12-03T07:15:30+00:00,W9274,wagon,rake_coupling_completed,WS_01,DAC,,,
3505.5,2025-12-03T10:25:30+00:00,W9174,wagon,rake_coupling_started,collection1,SCREW,,,
3505.5,2025-12-03T10:25:30+00:00,W6140,wagon,rake_coupling_started,collection1,SCREW,,,
3505.5,2025-12-03T10:25:30+00:00,W10364,wagon,rake_coupling_started,collection1,SCREW,,,
3505.5,2025-12-03T10:25:30+00:00,W6077,wagon,rake_coupling_started,collection1,SCREW,,,
3505.5,2025-12-03T10:25:30+00:00,W11254,wagon,rake_coupling_started,collection1,SCREW,,,
3505.5,2025-12-03T10:25:30+00:00,W10878,wagon,rake_coupling_started,collection1,SCREW,,,
3528.0,2025-12-03T10:48:00+00:00,W8613,wagon,rake_coupling_started,WS_02,DAC,,,
3528.0,2025-12-03T10:48:00+00:00,W10130,wagon,rake_coupling_started,WS_02,DAC,,,
3530.0,2025-12-03T10:50:00+00:00,W8613,wagon,rake_coupling_completed,WS_02,DAC,,,
3530.0,2025-12-03T10:50:00+00:00,W10130,wagon,rake_coupling_completed,WS_02,DAC,,,
3545.0,2025-12-03T11:05:00+00:00,W9721,wagon,rake_coupling_started,WS_01,DAC,,,
3545.0,2025-12-03T11:05:00+00:00,W9756,wagon,rake_coupling_started,WS_01,DAC,,,
3547.0,2025-12-03T11:07:00+00:00,W9721,wagon,rake_coupling_completed,WS_01,DAC,,,
3547.0,2025-12-03T11:07:00+00:00,W9756,wagon,rake_coupling_completed,WS_01,DAC,,,
3669.0,2025-12-03T13:09:00+00:00,W5167,wagon,rake_coupling_started,collection2,SCREW,,,
3669.0,2025-12-03T13:09:00+00:00,W4666,wagon,rake_coupling_started,collection2,SCREW,,,
3669.0,2025-12-03T13:09:00+00:00,W11269,wagon,rake_coupling_started,collection2,SCREW,,,
3669.0,2025-12-03T13:09:00+00:00,W3811,wagon,rake_coupling_started,collection2,SCREW,,,
3669.0,2025-12-03T13:09:00+00:00,W2926,wagon,rake_coupling_started,collection2,SCREW,,,
3669.0,2025-12-03T13:09:00+00:00,W5391,wagon,rake_coupling_started,collection2,SCREW,,,
3785.0,2025-12-03T15:05:00+00:00,W3173,wagon,rake_coupling_started,WS_02,DAC,,,
3785.0,2025-12-03T15:05:00+00:00,W5038,wagon,rake_coupling_started,WS_02,DAC,,,
3787.0,2025-12-03T15:07:00+00:00,W3173,wagon,rake_coupling_completed,WS_02,DAC,,,
3787.0,2025-12-03T15:07:00+00:00,W5038,wagon,rake_coupling_completed,WS_02,DAC,,,
3802.0,2025-12-03T15:22:00+00:00,W11261,wagon,rake_coupling_started,WS_01,DAC,,,
3802.0,2025-12-03T15:22:00+00:00,W11259,wagon,rake_coupling_started,WS_01,DAC,,,
3804.0,2025-12-03T15:24:00+00:00,W11261,wagon,rake_coupling_completed,WS_01,DAC,,,
3804.0,2025-12-03T15:24:00+00:00,W11259,wagon,rake_coupling_completed,WS_01,DAC,,,
3920.0,2025-12-03T17:20:00+00:00,W10889,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W11320,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W5833,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W6096,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W0874,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W10689,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W5838,wagon,rake_coupling_started,collection1,SCREW,,,
3920.0,2025-12-03T17:20:00+00:00,W11241,wagon,rake_coupling_started,collection1,SCREW,,,
4013.5,2025-12-03T18:53:30+00:00,W9174,wagon,rake_coupling_started,WS_02,DAC,,,
4013.5,2025-12-03T18:53:30+00:00,W6140,wagon,rake_coupling_started,WS_02,DAC,,,
4015.5,2025-12-03T18:55:30+00:00,W9174,wagon,rake_coupling_completed,WS_02,DAC,,,
4015.5,2025-12-03T18:55:30+00:00,W6140,wagon,rake_coupling_completed,WS_02,DAC,,,
4030.5,2025-12-03T19:10:30+00:00,W10364,wagon,rake_coupling_started,WS_01,DAC,,,
4030.5,2025-12-03T19:10:30+00:00,W6077,wagon,rake_coupling_started,WS_01,DAC,,,
4032.5,2025-12-03T19:12:30+00:00,W10364,wagon,rake_coupling_completed,WS_01,DAC,,,
4032.5,2025-12-03T19:12:30+00:00,W6077,wagon,rake_coupling_completed,WS_01,DAC,,,
4129.0,2025-12-03T20:49:00+00:00,W11254,wagon,rake_coupling_started,WS_02,DAC,,,
4129.0,2025-12-03T20:49:00+00:00,W10878,wagon,rake_coupling_started,WS_02,DAC,,,
4131.0,2025-12-03T20:51:00+00:00,W11254,wagon,rake_coupling_completed,WS_02,DAC,,,
4131.0,2025-12-03T20:51:00+00:00,W10878,wagon,rake_coupling_completed,WS_02,DAC,,,
4133.5,2025-12-03T20:53:30+00:00,W5167,wagon,rake_coupling_started,WS_01,DAC,,,
4133.5,2025-12-03T20:53:30+00:00,W4666,wagon,rake_coupling_started,WS_01,DAC,,,
4135.5,2025-12-03T20:55:30+00:00,W5167,wagon,rake_coupling_completed,WS_01,DAC,,,
4135.5,2025-12-03T20:55:30+00:00,W4666,wagon,rake_coupling_completed,WS_01,DAC,,,
4277.5,2025-12-03T23:17:30+00:00,W11269,wagon,rake_coupling_started,WS_02,DAC,,,
4277.5,2025-12-03T23:17:30+00:00,W3811,wagon,rake_coupling_started,WS_02,DAC,,,
4279.5,2025-12-03T23:19:30+00:00,W11269,wagon,rake_coupling_completed,WS_02,DAC,,,
4279.5,2025-12-03T23:19:30+00:00,W3811,wagon,rake_coupling_completed,WS_02,DAC,,,
4294.5,2025-12-03T23:34:30+00:00,W2926,wagon,rake_coupling_started,WS_01,DAC,,,
4294.5,2025-12-03T23:34:30+00:00,W5391,wagon,rake_coupling_started,WS_01,DAC,,,
4296.5,2025-12-03T23:36:30+00:00,W2926,wagon,rake_coupling_completed,WS_01,DAC,,,
4296.5,2025-12-03T23:36:30+00:00,W5391,wagon,rake_coupling_completed,WS_01,DAC,,,
4393.0,2025-12-04T01:13:00+00:00,W10889,wagon,rake_coupling_started,WS_02,DAC,,,
4393.0,2025-12-04T01:13:00+00:00,W11320,wagon,rake_coupling_started,WS_02,DAC,,,
4395.0,2025-12-04T01:15:00+00:00,W10889,wagon,rake_coupling_completed,WS_02,DAC,,,
4395.0,2025-12-04T01:15:00+00:00,W11320,wagon,rake_coupling_completed,WS_02,DAC,,,
4436.0,2025-12-04T01:56:00+00:00,W5833,wagon,rake_coupling_started,WS_01,DAC,,,
4436.0,2025-12-04T01:56:00+00:00,W6096,wagon,rake_coupling_started,WS_01,DAC,,,
4438.0,2025-12-04T01:58:00+00:00,W5833,wagon,rake_coupling_completed,WS_01,DAC,,,
4438.0,2025-12-04T01:58:00+00:00,W6096,wagon,rake_coupling_completed,WS_01,DAC,,,
4534.0,2025-12-04T03:34:00+00:00,W2444,wagon,rake_coupling_started,collection1,SCREW,,,
4534.0,2025-12-04T03:34:00+00:00,W9329,wagon,rake_coupling_started,collection1,SCREW,,,
4534.0,2025-12-04T03:34:00+00:00,W2772,wagon,rake_coupling_started,collection1,SCREW,,,
4534.0,2025-12-04T03:34:00+00:00,W3651,wagon,rake_coupling_started,collection1,SCREW,,,
4534.0,2025-12-04T03:34:00+00:00,W4026,wagon,rake_coupling_started,collection1,SCREW,,,
4534.0,2025-12-04T03:34:00+00:00,W2716,wagon,rake_coupling_started,collection1,SCREW,,,
4539.0,2025-12-04T03:39:00+00:00,W11256,wagon,rake_coupling_started,collection2,SCREW,,,
4539.0,2025-12-04T03:39:00+00:00,W10892,wagon,rake_coupling_started,collection2,SCREW,,,
4539.0,2025-12-04T03:39:00+00:00,W1906,wagon,rake_coupling_started,collection2,SCREW,,,
4539.0,2025-12-04T03:39:00+00:00,W1158,wagon,rake_coupling_started,collection2,SCREW,,,
